UNITNAME,ARCHIVE_PATH,ID
b'DES0811+1043',b'DEC/multiepoch/delve/r5918/DES0811+1043/p01',21650937
b'DES0819+2417',b'DEC/multiepoch/delve/r5918/DES0819+2417/p02',21652823
b'DES0828-0041',b'DEC/multiepoch/delve/r5918/DES0828-0041/p01',21653109
b'DES0829+1834',b'DEC/multiepoch/delve/r5918/DES0829+1834/p01',21653131
b'DES0830+0917',b'DEC/multiepoch/delve/r5918/DES0830+0917/p01',21653149
b'DES0830-0416',b'DEC/multiepoch/delve/r5918/DES0830-0416/p01',21653158
b'DES0832+2251',b'DEC/multiepoch/delve/r5918/DES0832+2251/p01',21653205
b'DES0832-0333',b'DEC/multiepoch/delve/r5918/DES0832-0333/p01',21653210
b'DES0833-0416',b'DEC/multiepoch/delve/r5918/DES0833-0416/p01',21653232
b'DES0833-1958',b'DEC/multiepoch/delve/r5918/DES0833-1958/p01',21653237
b'DES0834+0500',b'DEC/multiepoch/delve/r5918/DES0834+0500/p01',21653242
b'DES0834+1417',b'DEC/multiepoch/delve/r5918/DES0834+1417/p01',21653247
b'DES0834-2041',b'DEC/multiepoch/delve/r5918/DES0834-2041/p01',21653269
b'DES0835+1834',b'DEC/multiepoch/delve/r5918/DES0835+1834/p01',21653276
b'DES0835+2543',b'DEC/multiepoch/delve/r5918/DES0835+2543/p01',21653280
b'DES0836+2334',b'DEC/multiepoch/delve/r5918/DES0836+2334/p01',21653300
b'DES0837+1334',b'DEC/multiepoch/delve/r5918/DES0837+1334/p01',21653318
b'DES0838-0750',b'DEC/multiepoch/delve/r5918/DES0838-0750/p01',21653357
b'DES0838-1250',b'DEC/multiepoch/delve/r5918/DES0838-1250/p01',21653360
b'DES0839+0043',b'DEC/multiepoch/delve/r5918/DES0839+0043/p01',21653365
b'DES0839+0126',b'DEC/multiepoch/delve/r5918/DES0839+0126/p01',21653366
b'DES0839-1124',b'DEC/multiepoch/delve/r5918/DES0839-1124/p01',21653382
b'DES0839-1915',b'DEC/multiepoch/delve/r5918/DES0839-1915/p01',21653383
b'DES0840+0709',b'DEC/multiepoch/delve/r5918/DES0840+0709/p01',21653390
b'DES0840-1415',b'DEC/multiepoch/delve/r5918/DES0840-1415/p01',21653412
b'DES0840-1707',b'DEC/multiepoch/delve/r5918/DES0840-1707/p01',21653416
b'DES0708+2500',b'DEC/multiepoch/delve/r5918/DES0708+2500/p01',21648257
b'DES0709+2043',b'DEC/multiepoch/delve/r5918/DES0709+2043/p01',21648260
b'DES0711+1751',b'DEC/multiepoch/delve/r5918/DES0711+1751/p01',21648273
b'DES0714+1709',b'DEC/multiepoch/delve/r5918/DES0714+1709/p01',21648787
b'DES0715+2500',b'DEC/multiepoch/delve/r5918/DES0715+2500/p01',21648798
b'DES0716+1209',b'DEC/multiepoch/delve/r5918/DES0716+1209/p01',21648801
b'DES0717+1626',b'DEC/multiepoch/delve/r5918/DES0717+1626/p01',21648813
b'DES0718+2043',b'DEC/multiepoch/delve/r5918/DES0718+2043/p01',21648822
b'DES0719+2126',b'DEC/multiepoch/delve/r5918/DES0719+2126/p01',21648830
b'DES0716+2417',b'DEC/multiepoch/delve/r5918/DES0716+2417/p01',21648806
b'DES0731+1709',b'DEC/multiepoch/delve/r5918/DES0731+1709/p01',21649870
b'DES0733+1252',b'DEC/multiepoch/delve/r5918/DES0733+1252/p01',21649893
b'DES0808+1834',b'DEC/multiepoch/delve/r5918/DES0808+1834/p01',21650882
b'DES0819+0500',b'DEC/multiepoch/delve/r5918/DES0819+0500/p02',21652811
b'DES0828+0043',b'DEC/multiepoch/delve/r5918/DES0828+0043/p01',21653095
b'DES0831+1043',b'DEC/multiepoch/delve/r5918/DES0831+1043/p01',21653170
b'DES0835+2834',b'DEC/multiepoch/delve/r5918/DES0835+2834/p01',21653282
b'DES0836-0041',b'DEC/multiepoch/delve/r5918/DES0836-0041/p01',21653302
b'DES0839-0124',b'DEC/multiepoch/delve/r5918/DES0839-0124/p01',21653377
b'DES0844-0333',b'DEC/multiepoch/delve/r5918/DES0844-0333/p01',21653509
b'DES0848-1915',b'DEC/multiepoch/delve/r5918/DES0848-1915/p01',21653614
b'DES0849-1541',b'DEC/multiepoch/delve/r5918/DES0849-1541/p01',21653644
b'DES0856-0041',b'DEC/multiepoch/delve/r5918/DES0856-0041/p02',21654118
b'DES0858-1332',b'DEC/multiepoch/delve/r5918/DES0858-1332/p01',21654171
b'DES0859+0001',b'DEC/multiepoch/delve/r5918/DES0859+0001/p01',21654179
b'DES0859+0752',b'DEC/multiepoch/delve/r5918/DES0859+0752/p01',21654184
b'DES0859-1832',b'DEC/multiepoch/delve/r5918/DES0859-1832/p01',21654202
b'DES0900+0709',b'DEC/multiepoch/delve/r5918/DES0900+0709/p03',21654207
b'DES0900+1917',b'DEC/multiepoch/delve/r5918/DES0900+1917/p02',21654210
b'DES0901+1252',b'DEC/multiepoch/delve/r5918/DES0901+1252/p02',21654231
b'DES0901+2543',b'DEC/multiepoch/delve/r5918/DES0901+2543/p02',21654241
b'DES0901-1749',b'DEC/multiepoch/delve/r5918/DES0901-1749/p01',21654252
b'DES0902+0752',b'DEC/multiepoch/delve/r5918/DES0902+0752/p01',21654262
b'DES0902+1126',b'DEC/multiepoch/delve/r5918/DES0902+1126/p01',21654264
b'DES0903+2917',b'DEC/multiepoch/delve/r5918/DES0903+2917/p01',21654294
b'DES0904-1250',b'DEC/multiepoch/delve/r5918/DES0904-1250/p01',21654327
b'DES0905-0458',b'DEC/multiepoch/delve/r5918/DES0905-0458/p01',21654352
b'DES0906+2625',b'DEC/multiepoch/delve/r5918/DES0906+2625/p01',21654371
b'DES0906-0333',b'DEC/multiepoch/delve/r5918/DES0906-0333/p01',21654373
b'DES0816+0418',b'DEC/multiepoch/delve/r5918/DES0816+0418/p01',21651039
b'DES0823+1252',b'DEC/multiepoch/delve/r5918/DES0823+1252/p01',21652912
b'DES0824+0418',b'DEC/multiepoch/delve/r5918/DES0824+0418/p01',21652927
b'DES0809+1209',b'DEC/multiepoch/delve/r5918/DES0809+1209/p02',21652974
b'DES0851-0124',b'DEC/multiepoch/delve/r5918/DES0851-0124/p02',21653986
b'DES0907+0418',b'DEC/multiepoch/delve/r5918/DES0907+0418/p01',21654385
b'DES0922+2417',b'DEC/multiepoch/delve/r5918/DES0922+2417/p01',21654782
b'DES0925+0752',b'DEC/multiepoch/delve/r5918/DES0925+0752/p01',21654852
b'DES0925+2417',b'DEC/multiepoch/delve/r5918/DES0925+2417/p01',21654859
b'DES0930+2751',b'DEC/multiepoch/delve/r5918/DES0930+2751/p01',21654986
b'DES0942+1543',b'DEC/multiepoch/delve/r5918/DES0942+1543/p01',21655286
b'DES0948+1252',b'DEC/multiepoch/delve/r5918/DES0948+1252/p01',21655438
b'DES0951+0752',b'DEC/multiepoch/delve/r5918/DES0951+0752/p01',21655510
b'DES0951+2625',b'DEC/multiepoch/delve/r5918/DES0951+2625/p01',21655524
b'DES0951-1332',b'DEC/multiepoch/delve/r5918/DES0951-1332/p01',21655533
b'DES0951-1541',b'DEC/multiepoch/delve/r5918/DES0951-1541/p01',21655536
b'DES0952-2124',b'DEC/multiepoch/delve/r5918/DES0952-2124/p01',21655562
b'DES0953+0043',b'DEC/multiepoch/delve/r5918/DES0953+0043/p01',21655565
b'DES0954+1209',b'DEC/multiepoch/delve/r5918/DES0954+1209/p01',21655591
b'DES0954+1626',b'DEC/multiepoch/delve/r5918/DES0954+1626/p01',21655597
b'DES0954-0915',b'DEC/multiepoch/delve/r5918/DES0954-0915/p01',21655608
b'DES0956+0126',b'DEC/multiepoch/delve/r5918/DES0956+0126/p01',21655642
b'DES0957+1626',b'DEC/multiepoch/delve/r5918/DES0957+1626/p01',21655673
b'DES0957-1458',b'DEC/multiepoch/delve/r5918/DES0957-1458/p01',21655686
b'DES0959+1751',b'DEC/multiepoch/delve/r5918/DES0959+1751/p01',21655722
b'DES0959+1834',b'DEC/multiepoch/delve/r5918/DES0959+1834/p01',21655723
b'DES0959+2751',b'DEC/multiepoch/delve/r5918/DES0959+2751/p01',21655726
b'DES0959-0416',b'DEC/multiepoch/delve/r5918/DES0959-0416/p01',21655731
b'DES0959-0624',b'DEC/multiepoch/delve/r5918/DES0959-0624/p01',21655732
b'DES1000+0917',b'DEC/multiepoch/delve/r5918/DES1000+0917/p01',21655743
b'DES0751+0209',b'DEC/multiepoch/delve/r5918/DES0751+0209/p01',21650288
b'DES0807+1626',b'DEC/multiepoch/delve/r5918/DES0807+1626/p01',21650858
b'DES0816+0001',b'DEC/multiepoch/delve/r5918/DES0816+0001/p02',21653008
b'DES0835-1207',b'DEC/multiepoch/delve/r5918/DES0835-1207/p01',21653286
b'DES0843+1543',b'DEC/multiepoch/delve/r5918/DES0843+1543/p01',21653471
b'DES0843+2708',b'DEC/multiepoch/delve/r5918/DES0843+2708/p01',21653478
b'DES0846+1334',b'DEC/multiepoch/delve/r5918/DES0846+1334/p01',21653546
b'DES0846+2000',b'DEC/multiepoch/delve/r5918/DES0846+2000/p01',21653552
b'DES0847+0418',b'DEC/multiepoch/delve/r5918/DES0847+0418/p01',21653573
b'DES0848-1041',b'DEC/multiepoch/delve/r5918/DES0848-1041/p01',21653612
b'DES0849+0335',b'DEC/multiepoch/delve/r5918/DES0849+0335/p01',21653617
b'DES0849-1624',b'DEC/multiepoch/delve/r5918/DES0849-1624/p01',21653645
b'DES0808+0500',b'DEC/multiepoch/delve/r5918/DES0808+0500/p02',21653882
b'DES0842-0915',b'DEC/multiepoch/delve/r5918/DES0842-0915/p02',21653939
b'DES0844-0624',b'DEC/multiepoch/delve/r5918/DES0844-0624/p02',21653947
b'DES0845-0458',b'DEC/multiepoch/delve/r5918/DES0845-0458/p02',21653951
b'DES0846+1709',b'DEC/multiepoch/delve/r5918/DES0846+1709/p02',21653954
b'DES0851-1915',b'DEC/multiepoch/delve/r5918/DES0851-1915/p02',21653992
b'DES0720+1834',b'DEC/multiepoch/delve/r5918/DES0720+1834/p01',21648841
b'DES0723+1543',b'DEC/multiepoch/delve/r5918/DES0723+1543/p01',21648868
b'DES0723+2834',b'DEC/multiepoch/delve/r5918/DES0723+2834/p01',21648875
b'DES0724+1334',b'DEC/multiepoch/delve/r5918/DES0724+1334/p01',21648880
b'DES0724+2000',b'DEC/multiepoch/delve/r5918/DES0724+2000/p01',21648881
b'DES0721+1043',b'DEC/multiepoch/delve/r5918/DES0721+1043/p02',21649783
b'DES0722+2917',b'DEC/multiepoch/delve/r5918/DES0722+2917/p02',21649800
b'DES0723+1126',b'DEC/multiepoch/delve/r5918/DES0723+1126/p02',21649801
b'DES0728+1209',b'DEC/multiepoch/delve/r5918/DES0728+1209/p01',21649833
b'DES0733+2834',b'DEC/multiepoch/delve/r5918/DES0733+2834/p01',21649898
b'DES0711+1500',b'DEC/multiepoch/delve/r5918/DES0711+1500/p03',21649930
b'DES0736+1334',b'DEC/multiepoch/delve/r5918/DES0736+1334/p01',21649971
b'DES0737+0709',b'DEC/multiepoch/delve/r5918/DES0737+0709/p02',21650081
b'DES0737+2500',b'DEC/multiepoch/delve/r5918/DES0737+2500/p02',21650088
b'DES0738+2543',b'DEC/multiepoch/delve/r5918/DES0738+2543/p02',21650105
b'DES0739+0043',b'DEC/multiepoch/delve/r5918/DES0739+0043/p02',21650108
b'DES0740+2500',b'DEC/multiepoch/delve/r5918/DES0740+2500/p02',21650131
b'DES0759+2126',b'DEC/multiepoch/delve/r5918/DES0759+2126/p01',21650438
b'DES0815+2000',b'DEC/multiepoch/delve/r5918/DES0815+2000/p01',21651027
b'DES0808-0707',b'DEC/multiepoch/delve/r5918/DES0808-0707/p02',21652966
b'DES0839+0500',b'DEC/multiepoch/delve/r5918/DES0839+0500/p01',21653368
b'DES0848+0500',b'DEC/multiepoch/delve/r5918/DES0848+0500/p02',21653957
b'DES0907-1250',b'DEC/multiepoch/delve/r5918/DES0907-1250/p01',21654405
b'DES0908+2708',b'DEC/multiepoch/delve/r5918/DES0908+2708/p01',21654424
b'DES0909-0333',b'DEC/multiepoch/delve/r5918/DES0909-0333/p01',21654449
b'DES0909-1915',b'DEC/multiepoch/delve/r5918/DES0909-1915/p01',21654458
b'DES0910+0752',b'DEC/multiepoch/delve/r5918/DES0910+0752/p01',21654465
b'DES0911+2751',b'DEC/multiepoch/delve/r5918/DES0911+2751/p01',21654501
b'DES0912-2415',b'DEC/multiepoch/delve/r5918/DES0912-2415/p01',21654537
b'DES0913+1334',b'DEC/multiepoch/delve/r5918/DES0913+1334/p01',21654546
b'DES0914+0500',b'DEC/multiepoch/delve/r5918/DES0914+0500/p01',21654568
b'DES0914+0917',b'DEC/multiepoch/delve/r5918/DES0914+0917/p01',21654569
b'DES0914+1126',b'DEC/multiepoch/delve/r5918/DES0914+1126/p01',21654570
b'DES0914+1751',b'DEC/multiepoch/delve/r5918/DES0914+1751/p01',21654571
b'DES0914-0207',b'DEC/multiepoch/delve/r5918/DES0914-0207/p01',21654580
b'DES0915-1332',b'DEC/multiepoch/delve/r5918/DES0915-1332/p01',21654606
b'DES0915-1415',b'DEC/multiepoch/delve/r5918/DES0915-1415/p01',21654607
b'DES0915-1458',b'DEC/multiepoch/delve/r5918/DES0915-1458/p01',21654608
b'DES0915-2249',b'DEC/multiepoch/delve/r5918/DES0915-2249/p01',21654613
b'DES0916+0752',b'DEC/multiepoch/delve/r5918/DES0916+0752/p01',21654620
b'DES0916+1709',b'DEC/multiepoch/delve/r5918/DES0916+1709/p01',21654625
b'DES0916+2625',b'DEC/multiepoch/delve/r5918/DES0916+2625/p01',21654629
b'DES0916-0124',b'DEC/multiepoch/delve/r5918/DES0916-0124/p01',21654631
b'DES0918+1334',b'DEC/multiepoch/delve/r5918/DES0918+1334/p01',21654671
b'DES0919+1626',b'DEC/multiepoch/delve/r5918/DES0919+1626/p01',21654701
b'DES0920+2917',b'DEC/multiepoch/delve/r5918/DES0920+2917/p01',21654730
b'DES0921-1415',b'DEC/multiepoch/delve/r5918/DES0921-1415/p01',21654761
b'DES0922+0001',b'DEC/multiepoch/delve/r5918/DES0922+0001/p01',21654768
b'DES0923+2208',b'DEC/multiepoch/delve/r5918/DES0923+2208/p01',21654805
b'DES0924-1250',b'DEC/multiepoch/delve/r5918/DES0924-1250/p01',21654837
b'DES0928+2000',b'DEC/multiepoch/delve/r5918/DES0928+2000/p01',21654933
b'DES0732+1751',b'DEC/multiepoch/delve/r5918/DES0732+1751/p01',21649882
b'DES0827+1209',b'DEC/multiepoch/delve/r5918/DES0827+1209/p01',21653080
b'DES0837+1709',b'DEC/multiepoch/delve/r5918/DES0837+1709/p01',21653323
b'DES0834+1709',b'DEC/multiepoch/delve/r5918/DES0834+1709/p02',21653930
b'DES0904-1207',b'DEC/multiepoch/delve/r5918/DES0904-1207/p01',21654326
b'DES0928-1207',b'DEC/multiepoch/delve/r5918/DES0928-1207/p01',21654946
b'DES0953+0752',b'DEC/multiepoch/delve/r5918/DES0953+0752/p01',21655568
b'DES0953-0750',b'DEC/multiepoch/delve/r5918/DES0953-0750/p01',21655580
b'DES1022+1917',b'DEC/multiepoch/delve/r5918/DES1022+1917/p01',21656303
b'DES1049+0917',b'DEC/multiepoch/delve/r5918/DES1049+0917/p01',21656990
b'DES1050+1252',b'DEC/multiepoch/delve/r5918/DES1050+1252/p01',21657016
b'DES1050-2124',b'DEC/multiepoch/delve/r5918/DES1050-2124/p01',21657036
b'DES1051+0626',b'DEC/multiepoch/delve/r5918/DES1051+0626/p01',21657041
b'DES1052+1709',b'DEC/multiepoch/delve/r5918/DES1052+1709/p01',21657068
b'DES1053+0001',b'DEC/multiepoch/delve/r5918/DES1053+0001/p01',21657088
b'DES1055-0541',b'DEC/multiepoch/delve/r5918/DES1055-0541/p01',21657153
b'DES1055-1749',b'DEC/multiepoch/delve/r5918/DES1055-1749/p01',21657160
b'DES1057+0500',b'DEC/multiepoch/delve/r5918/DES1057+0500/p01',21657194
b'DES1058+1417',b'DEC/multiepoch/delve/r5918/DES1058+1417/p01',21657219
b'DES1058+1709',b'DEC/multiepoch/delve/r5918/DES1058+1709/p01',21657220
b'DES1058+2500',b'DEC/multiepoch/delve/r5918/DES1058+2500/p01',21657224
b'DES1059+1543',b'DEC/multiepoch/delve/r5918/DES1059+1543/p01',21657250
b'DES1102+2417',b'DEC/multiepoch/delve/r5918/DES1102+2417/p01',21657330
b'DES1102-0207',b'DEC/multiepoch/delve/r5918/DES1102-0207/p01',21657333
b'DES1102-1458',b'DEC/multiepoch/delve/r5918/DES1102-1458/p01',21657339
b'DES1103-1624',b'DEC/multiepoch/delve/r5918/DES1103-1624/p01',21657360
b'DES1104+1209',b'DEC/multiepoch/delve/r5918/DES1104+1209/p01',21657368
b'DES1106+0252',b'DEC/multiepoch/delve/r5918/DES1106+0252/p01',21657423
b'DES1106+2126',b'DEC/multiepoch/delve/r5918/DES1106+2126/p01',21657430
b'DES1110-0041',b'DEC/multiepoch/delve/r5918/DES1110-0041/p01',21657535
b'DES1110-1332',b'DEC/multiepoch/delve/r5918/DES1110-1332/p01',21657543
b'DES1000+1543',b'DEC/multiepoch/delve/r5918/DES1000+1543/p01',21655749
b'DES1000+2625',b'DEC/multiepoch/delve/r5918/DES1000+2625/p01',21655755
b'DES1001+1126',b'DEC/multiepoch/delve/r5918/DES1001+1126/p01',21655775
b'DES1001-0707',b'DEC/multiepoch/delve/r5918/DES1001-0707/p01',21655781
b'DES1002+1834',b'DEC/multiepoch/delve/r5918/DES1002+1834/p01',21655799
b'DES1002-0416',b'DEC/multiepoch/delve/r5918/DES1002-0416/p01',21655809
b'DES1003+2043',b'DEC/multiepoch/delve/r5918/DES1003+2043/p01',21655830
b'DES1003+2708',b'DEC/multiepoch/delve/r5918/DES1003+2708/p01',21655833
b'DES1003+2751',b'DEC/multiepoch/delve/r5918/DES1003+2751/p01',21655834
b'DES1006+1252',b'DEC/multiepoch/delve/r5918/DES1006+1252/p01',21655898
b'DES1006-1541',b'DEC/multiepoch/delve/r5918/DES1006-1541/p01',21655915
b'DES1006-2206',b'DEC/multiepoch/delve/r5918/DES1006-2206/p01',21655919
b'DES1006-2332',b'DEC/multiepoch/delve/r5918/DES1006-2332/p01',21655920
b'DES1008+0209',b'DEC/multiepoch/delve/r5918/DES1008+0209/p01',21655942
b'DES1008+0626',b'DEC/multiepoch/delve/r5918/DES1008+0626/p01',21655944
b'DES1008+0752',b'DEC/multiepoch/delve/r5918/DES1008+0752/p01',21655945
b'DES1008+1334',b'DEC/multiepoch/delve/r5918/DES1008+1334/p01',21655947
b'DES1008+2000',b'DEC/multiepoch/delve/r5918/DES1008+2000/p01',21655951
b'DES1008-0750',b'DEC/multiepoch/delve/r5918/DES1008-0750/p01',21655959
b'DES1010+0835',b'DEC/multiepoch/delve/r5918/DES1010+0835/p01',21656000
b'DES1010+2543',b'DEC/multiepoch/delve/r5918/DES1010+2543/p01',21656004
b'DES1011+1417',b'DEC/multiepoch/delve/r5918/DES1011+1417/p01',21656024
b'DES1011+1834',b'DEC/multiepoch/delve/r5918/DES1011+1834/p01',21656027
b'DES1011+2000',b'DEC/multiepoch/delve/r5918/DES1011+2000/p01',21656028
b'DES1012+0709',b'DEC/multiepoch/delve/r5918/DES1012+0709/p01',21656047
b'DES1012+1126',b'DEC/multiepoch/delve/r5918/DES1012+1126/p01',21656048
b'DES1012+2751',b'DEC/multiepoch/delve/r5918/DES1012+2751/p01',21656054
b'DES1012-0541',b'DEC/multiepoch/delve/r5918/DES1012-0541/p01',21656059
b'DES1012-0707',b'DEC/multiepoch/delve/r5918/DES1012-0707/p01',21656060
b'DES1014-0915',b'DEC/multiepoch/delve/r5918/DES1014-0915/p01',21656113
b'DES1014-1250',b'DEC/multiepoch/delve/r5918/DES1014-1250/p01',21656114
b'DES1015-2206',b'DEC/multiepoch/delve/r5918/DES1015-2206/p01',21656142
b'DES1016-0041',b'DEC/multiepoch/delve/r5918/DES1016-0041/p01',21656158
b'DES1017+0752',b'DEC/multiepoch/delve/r5918/DES1017+0752/p01',21656172
b'DES1017-0458',b'DEC/multiepoch/delve/r5918/DES1017-0458/p01',21656186
b'DES0835+0543',b'DEC/multiepoch/delve/r5918/DES0835+0543/p01',21653271
b'DES0836-0416',b'DEC/multiepoch/delve/r5918/DES0836-0416/p01',21653304
b'DES0837+0209',b'DEC/multiepoch/delve/r5918/DES0837+0209/p01',21653312
b'DES0837+0252',b'DEC/multiepoch/delve/r5918/DES0837+0252/p01',21653313
b'DES0837+0709',b'DEC/multiepoch/delve/r5918/DES0837+0709/p01',21653315
b'DES0837+1043',b'DEC/multiepoch/delve/r5918/DES0837+1043/p01',21653317
b'DES0837+2625',b'DEC/multiepoch/delve/r5918/DES0837+2625/p01',21653327
b'DES0838+2834',b'DEC/multiepoch/delve/r5918/DES0838+2834/p01',21653354
b'DES0838-1832',b'DEC/multiepoch/delve/r5918/DES0838-1832/p01',21653361
b'DES0839-2332',b'DEC/multiepoch/delve/r5918/DES0839-2332/p01',21653386
b'DES0840+1334',b'DEC/multiepoch/delve/r5918/DES0840+1334/p01',21653393
b'DES0840+2500',b'DEC/multiepoch/delve/r5918/DES0840+2500/p01',21653402
b'DES0840+2708',b'DEC/multiepoch/delve/r5918/DES0840+2708/p01',21653404
b'DES0843-1250',b'DEC/multiepoch/delve/r5918/DES0843-1250/p01',21653484
b'DES0845+0126',b'DEC/multiepoch/delve/r5918/DES0845+0126/p01',21653521
b'DES0845+1917',b'DEC/multiepoch/delve/r5918/DES0845+1917/p01',21653526
b'DES0847+0752',b'DEC/multiepoch/delve/r5918/DES0847+0752/p01',21653575
b'DES0847+2043',b'DEC/multiepoch/delve/r5918/DES0847+2043/p01',21653581
b'DES0848+2126',b'DEC/multiepoch/delve/r5918/DES0848+2126/p01',21653604
b'DES0849+1500',b'DEC/multiepoch/delve/r5918/DES0849+1500/p01',21653625
b'DES0849-2332',b'DEC/multiepoch/delve/r5918/DES0849-2332/p01',21653650
b'DES0850-1832',b'DEC/multiepoch/delve/r5918/DES0850-1832/p01',21653669
b'DES0710+2417',b'DEC/multiepoch/delve/r5918/DES0710+2417/p03',21649928
b'DES0720+2251',b'DEC/multiepoch/delve/r5918/DES0720+2251/p03',21649935
b'DES1155+1000',b'DEC/multiepoch/delve/r5918/DES1155+1000/p01',21658670
b'DES1155+2708',b'DEC/multiepoch/delve/r5918/DES1155+2708/p01',21658678
b'DES1155-0958',b'DEC/multiepoch/delve/r5918/DES1155-0958/p01',21658680
b'DES1156-0707',b'DEC/multiepoch/delve/r5918/DES1156-0707/p01',21658708
b'DES1157-1124',b'DEC/multiepoch/delve/r5918/DES1157-1124/p01',21658736
b'DES1157-2206',b'DEC/multiepoch/delve/r5918/DES1157-2206/p01',21658744
b'DES0736+2000',b'DEC/multiepoch/delve/r5918/DES0736+2000/p02',21658753
b'DES0756+2126',b'DEC/multiepoch/delve/r5918/DES0756+2126/p02',21658767
b'DES0942-1458',b'DEC/multiepoch/delve/r5918/DES0942-1458/p02',21658823
b'DES0951+2334',b'DEC/multiepoch/delve/r5918/DES0951+2334/p02',21658828
b'DES1009-2415',b'DEC/multiepoch/delve/r5918/DES1009-2415/p02',21658842
b'DES1020-2249',b'DEC/multiepoch/delve/r5918/DES1020-2249/p02',21658853
b'DES1022-0750',b'DEC/multiepoch/delve/r5918/DES1022-0750/p02',21658880
b'DES1026-1958',b'DEC/multiepoch/delve/r5918/DES1026-1958/p02',21658886
b'DES1052+0252',b'DEC/multiepoch/delve/r5918/DES1052+0252/p02',21658901
b'DES1102+1500',b'DEC/multiepoch/delve/r5918/DES1102+1500/p02',21658916
b'DES1130+0043',b'DEC/multiepoch/delve/r5918/DES1130+0043/p02',21658922
b'DES1140+1500',b'DEC/multiepoch/delve/r5918/DES1140+1500/p02',21658928
b'DES1145-1124',b'DEC/multiepoch/delve/r5918/DES1145-1124/p02',21658965
b'DES1146+1917',b'DEC/multiepoch/delve/r5918/DES1146+1917/p02',21658968
b'DES1151-2124',b'DEC/multiepoch/delve/r5918/DES1151-2124/p02',21658981
b'DES1018-0541',b'DEC/multiepoch/delve/r5918/DES1018-0541/p01',21656208
b'DES1021+1209',b'DEC/multiepoch/delve/r5918/DES1021+1209/p01',21656276
b'DES1024-2041',b'DEC/multiepoch/delve/r5918/DES1024-2041/p01',21656368
b'DES1025-0458',b'DEC/multiepoch/delve/r5918/DES1025-0458/p01',21656389
b'DES1026+0917',b'DEC/multiepoch/delve/r5918/DES1026+0917/p01',21656399
b'DES1026-1332',b'DEC/multiepoch/delve/r5918/DES1026-1332/p01',21656416
b'DES1026-1458',b'DEC/multiepoch/delve/r5918/DES1026-1458/p01',21656418
b'DES1026-2249',b'DEC/multiepoch/delve/r5918/DES1026-2249/p01',21656423
b'DES1027+1834',b'DEC/multiepoch/delve/r5918/DES1027+1834/p01',21656432
b'DES1027+2500',b'DEC/multiepoch/delve/r5918/DES1027+2500/p01',21656434
b'DES1027-0541',b'DEC/multiepoch/delve/r5918/DES1027-0541/p01',21656437
b'DES1027-1041',b'DEC/multiepoch/delve/r5918/DES1027-1041/p01',21656439
b'DES1029+2251',b'DEC/multiepoch/delve/r5918/DES1029+2251/p01',21656482
b'DES1029+2708',b'DEC/multiepoch/delve/r5918/DES1029+2708/p01',21656485
b'DES1029-0250',b'DEC/multiepoch/delve/r5918/DES1029-0250/p01',21656487
b'DES1029-0333',b'DEC/multiepoch/delve/r5918/DES1029-0333/p01',21656488
b'DES1029-1250',b'DEC/multiepoch/delve/r5918/DES1029-1250/p01',21656493
b'DES1029-2124',b'DEC/multiepoch/delve/r5918/DES1029-2124/p01',21656500
b'DES1031+0752',b'DEC/multiepoch/delve/r5918/DES1031+0752/p01',21656528
b'DES1031-0958',b'DEC/multiepoch/delve/r5918/DES1031-0958/p01',21656539
b'DES1032+0252',b'DEC/multiepoch/delve/r5918/DES1032+0252/p01',21656543
b'DES1032+0335',b'DEC/multiepoch/delve/r5918/DES1032+0335/p01',21656544
b'DES1032+0917',b'DEC/multiepoch/delve/r5918/DES1032+0917/p01',21656547
b'DES1032+2625',b'DEC/multiepoch/delve/r5918/DES1032+2625/p01',21656557
b'DES1032+2708',b'DEC/multiepoch/delve/r5918/DES1032+2708/p01',21656558
b'DES1032-1124',b'DEC/multiepoch/delve/r5918/DES1032-1124/p01',21656567
b'DES1032-1250',b'DEC/multiepoch/delve/r5918/DES1032-1250/p01',21656569
b'DES1033+0835',b'DEC/multiepoch/delve/r5918/DES1033+0835/p01',21656581
b'DES1033+1126',b'DEC/multiepoch/delve/r5918/DES1033+1126/p01',21656583
b'DES1033+1543',b'DEC/multiepoch/delve/r5918/DES1033+1543/p01',21656584
b'DES1033-0041',b'DEC/multiepoch/delve/r5918/DES1033-0041/p01',21656591
b'DES1033-1624',b'DEC/multiepoch/delve/r5918/DES1033-1624/p01',21656595
b'DES1035+1126',b'DEC/multiepoch/delve/r5918/DES1035+1126/p01',21656625
